Year,Team,Own,Opp
2004,OAK,9,4
2004,PIT,5,10
2004,ARI,11,10
2004,MIL,6,2
2004,FLO,3,0
2004,ATL,0,4
2004,CIN,4,6
2004,LAN,7,5
2004,SEA,6,2
2004,BAL,12,7
2004,KCA,5,6
2004,MIN,3,0
2004,TOR,11,0
2004,OAK,2,7
2004,FLO,4,5
2004,CIN,10,11
2004,MIL,0,2
2004,PIT,7,6
2004,MON,2,4
2004,ARI,5,0
2004,LAN,3,2
2004,COL,5,13
2004,OAK,3,0
2004,NYA,2,6
2004,DET,3,10
2004,KCA,7,9
2004,TEX,5,0
2004,CHA,0,3
2004,BAL,11,2
2004,FLO,1,4
2004,CIN,3,2
2004,MIL,5,14
2004,PIT,2,1
2004,MON,3,6
2004,ARI,2,3
2004,LAN,5,4
2004,COL,4,8
2004,OAK,3,6
2004,NYA,2,5
2004,DET,6,1
2004,KCA,4,8
2004,TEX,1,4
2004,CHA,4,1
2004,BAL,5,3
2004,FLO,2,3
2004,CIN,11,10
2004,MIL,1,6
2004,PIT,8,1
2004,MON,4,5
2004,ARI,5,6
2004,LAN,7,6
2004,COL,8,5
2004,OAK,7,1
2004,NYA,7,3
2004,DET,7,9
2004,KCA,3,8
2004,TEX,2,4
2004,CHA,5,0
2004,BAL,7,0
2004,CIN,1,8
2004,MON,1,4
2004,SDN,3,4
2004,NYA,4,5
2004,DET,10,4
2004,OAK,1,2
2004,ATL,2,3
2004,LAN,1,7
2004,SLN,5,3
2004,ARI,2,4
2004,MON,2,1
2004,FLO,3,1
2004,CHN,9,1
2004,SDN,9,5
2004,TEX,6,3
2004,TBA,1,9
2004,NYA,11,8
2004,KCA,15,5
2004,DET,4,6
2004,OAK,1,2
2004,BOS,4,2
2004,ATL,9,5
2004,LAN,9,4
2004,SLN,12,6
2004,ARI,6,10
2004,MON,2,1
2004,FLO,8,7
2004,CHN,12,1
2004,SDN,11,0
2004,TEX,4,1
2004,TBA,7,3
2004,NYA,3,1
2004,DET,11,8
2004,OAK,7,4
2004,BOS,4,2
2004,ATL,3,5
2004,LAN,1,7
2004,SLN,2,1
2004,ARI,11,9
2004,MON,2,3
2004,FLO,9,7
2004,SDN,9,4
2004,TEX,5,7
2004,TBA,6,7
2004,NYA,3,4
2004,KCA,4,5
2004,DET,3,4
2004,OAK,8,2
2004,BOS,3,7
2004,SDN,2,5
2004,NYN,1,3
2004,HOU,13,7
2004,ATL,6,1
2004,SFN,4,5
2004,SLN,1,2
2004,PHI,8,6
2004,CIN,6,4
2004,TOR,3,11
2004,TBA,2,3
2004,CLE,3,17
2004,MIN,7,5
2004,BOS,11,2
2004,ANA,12,2
2004,SEA,8,10
2004,SDN,4,2
2004,NYN,0,3
2004,HOU,8,5
2004,ATL,4,7
2004,SFN,5,3
2004,SLN,1,3
2004,PHI,7,0
2004,CIN,9,7
2004,TOR,5,4
2004,TBA,4,1
2004,CLE,2,5
2004,MIN,1,10
2004,BOS,3,2
2004,ANA,6,3
2004,SEA,0,3
2004,SDN,7,12
2004,NYN,1,4
2004,HOU,1,4
2004,ATL,7,2
2004,SFN,0,9
2004,SLN,5,2
2004,PHI,0,2
2004,CIN,0,6
2004,TOR,15,3
2004,TBA,5,6
2004,CLE,3,2
2004,MIN,4,2
2004,BOS,2,0
2004,ANA,4,3
2004,SEA,6,14
2004,CHN,0,9
2004,FLO,6,3
2004,CIN,5,2
2004,MON,2,3
2004,ATL,2,3
2004,TOR,6,1
2004,CHN,1,10
2004,FLO,10,13
2004,NYN,9,5
2004,CIN,8,9
2004,MON,0,3
2004,ATL,12,3
2004,PHI,7,3
2004,SEA,7,5
2004,CLE,11,7
2004,ANA,10,4
2004,TEX,3,2
2004,TOR,4,7
2004,OAK,8,10
2004,CHN,4,3
2004,FLO,9,4
2004,NYN,2,3
2004,CIN,9,10
2004,HOU,2,4
2004,MON,4,5
2004,ATL,7,10
2004,PHI,6,3
2004,SEA,1,3
2004,TBA,0,6
2004,CLE,8,9
2004,ANA,2,10
2004,TEX,3,5
2004,TOR,5,9
2004,OAK,1,5
2004,NYN,6,1
2004,HOU,2,0
2004,MON,1,2
2004,FLO,4,3
2004,PHI,4,5
2004,SEA,5,9
2004,TBA,0,4
2004,TBA,3,7
2004,TOR,4,6
2004,ANA,12,3
2004,TEX,9,7
2004,OAK,5,7
2004,CIN,1,6
2004,MON,4,13
2004,PIT,4,2
2004,ARI,0,4
2004,NYN,6,7
2004,FLO,9,12
2004,CHN,3,4
2004,BAL,2,11
2004,SEA,3,1
2004,ANA,3,6
2004,KCA,2,5
2004,OAK,4,2
2004,ATL,2,3
2004,ATL,11,7
2004,CIN,4,10
2004,MON,4,5
2004,PIT,8,7
2004,ARI,6,4
2004,NYN,1,3
2004,FLO,3,6
2004,CHN,4,2
2004,TOR,3,4
2004,TOR,10,6
2004,BAL,2,3
2004,SEA,2,4
2004,ANA,1,0
2004,KCA,4,12
2004,OAK,6,5
2004,BOS,3,4
2004,BOS,5,8
2004,ATL,4,13
2004,CIN,5,6
2004,MON,6,4
2004,PIT,4,3
2004,ARI,5,6
2004,NYN,6,2
2004,FLO,8,9
2004,CHN,0,1
2004,TOR,2,3
2004,SEA,12,2
2004,ANA,3,1
2004,KCA,2,4
2004,OAK,2,8
2004,BOS,1,4
2004,CIN,7,5
2004,CHN,7,3
2004,DET,9,11
2004,CHA,5,4
2004,BOS,1,2
2004,TBA,0,9
2004,KCA,3,2
2004,SDN,2,4
2004,ARI,6,3
2004,MIL,6,2
2004,LAN,4,3
2004,PIT,3,4
2004,COL,4,10
2004,SFN,2,6
2004,SLN,6,5
2004,DET,4,11
2004,CHA,3,10
2004,BOS,6,7
2004,NYA,10,8
2004,MIN,3,4
2004,TBA,5,4
2004,KCA,4,5
2004,SDN,2,0
2004,ARI,2,0
2004,MIL,4,5
2004,LAN,0,2
2004,PIT,2,6
2004,COL,2,0
2004,SFN,2,8
2004,SLN,4,5
2004,DET,3,6
2004,CHA,6,5
2004,BOS,9,5
2004,NYA,4,3
2004,MIN,5,1
2004,TBA,1,6
2004,KCA,3,10
2004,SDN,7,3
2004,ARI,3,11
2004,MIL,6,9
2004,LAN,9,4
2004,PIT,2,5
2004,COL,1,3
2004,SFN,1,2
2004,SLN,7,4
2004,TBA,3,7
2004,BOS,5,2
2004,NYA,4,7
2004,MIN,1,2
2004,PHI,4,1
2004,HOU,5,3
2004,COL,0,11
2004,SFN,6,1
2004,SDN,1,3
2004,SLN,2,4
2004,MIL,7,5
2004,LAN,4,0
2004,TBA,0,1
2004,CLE,2,3
2004,KCA,6,7
2004,MIN,9,11
2004,NYA,2,6
2004,DET,8,7
2004,CHA,4,5
2004,PHI,8,7
2004,HOU,4,5
2004,COL,4,3
2004,SFN,3,5
2004,SDN,6,3
2004,SLN,0,2
2004,MIL,6,4
2004,LAN,4,3
2004,TBA,2,7
2004,CLE,7,10
2004,KCA,1,9
2004,MIN,3,2
2004,NYA,6,0
2004,DET,15,16
2004,CHA,2,4
2004,PHI,7,1
2004,HOU,2,1
2004,COL,4,5
2004,SFN,7,6
2004,SDN,4,7
2004,SLN,5,2
2004,MIL,5,6
2004,LAN,9,7
2004,TBA,4,8
2004,CLE,11,12
2004,KCA,8,4
2004,MIN,4,8
2004,NYA,7,6
2004,DET,5,3
2004,CHA,2,5
2004,NYN,8,12
2004,CLE,10,6
2004,TOR,9,3
2004,NYN,5,9
2004,PIT,15,10
2004,FLO,1,6
2004,CHN,3,7
2004,MON,5,8
2004,CIN,6,3
2004,PHI,10,4
2004,ATL,1,5
2004,CLE,3,5
2004,BAL,0,15
2004,OAK,5,4
2004,TOR,1,5
2004,SEA,6,7
2004,ANA,7,8
2004,TEX,5,4
2004,NYN,1,0
2004,FLO,5,2
2004,CHN,0,4
2004,MON,3,4
2004,CIN,1,2
2004,PHI,3,4
2004,ATL,2,5
2004,CLE,6,4
2004,OAK,2,1
2004,TOR,3,4
2004,SEA,3,4
2004,ANA,11,2
2004,TEX,9,8
2004,NYN,7,4
2004,PIT,5,7
2004,PIT,11,2
2004,FLO,3,2
2004,CHN,7,3
2004,MON,4,7
2004,CIN,2,8
2004,PHI,4,3
2004,ATL,6,5
2004,BAL,1,0
2004,BAL,5,6
2004,OAK,1,3
2004,SEA,0,1
2004,ANA,4,7
2004,TEX,3,6
2004,BOS,6,12
2004,MON,4,3
2004,PHI,6,4
2004,NYN,8,3
2004,CIN,2,1
2004,ATL,2,0
2004,CHN,6,1
2004,PIT,4,2
2004,FLO,3,6
2004,ANA,10,9
2004,MIN,3,2
2004,TBA,7,8
2004,TEX,1,7
2004,OAK,6,2
2004,SEA,5,9
2004,BOS,9,3
2004,MON,5,0
2004,PHI,16,5
2004,NYN,4,7
2004,CIN,4,0
2004,ATL,11,6
2004,CHN,7,5
2004,PIT,6,4
2004,FLO,0,4
2004,ANA,7,4
2004,MIN,4,1
2004,TBA,7,9
2004,TEX,6,1
2004,OAK,3,1
2004,SEA,13,7
2004,BOS,4,0
2004,MON,6,1
2004,PHI,6,7
2004,NYN,3,2
2004,CIN,6,3
2004,ATL,1,4
2004,CHN,4,2
2004,PIT,8,1
2004,FLO,3,2
2004,ANA,0,4
2004,MIN,0,11
2004,TBA,0,10
2004,TEX,1,3
2004,OAK,6,2
2004,SEA,1,2
2004,BOS,1,3
2004,PHI,6,7
2004,CHA,2,7
2004,MIN,9,5
2004,ARI,2,0
2004,SFN,1,0
2004,COL,8,3
2004,HOU,9,2
2004,MIL,2,3
2004,SLN,4,5
2004,LAN,7,8
2004,NYA,0,1
2004,CHA,4,2
2004,DET,5,1
2004,BAL,7,2
2004,BOS,7,3
2004,KCA,7,6
2004,MIN,3,5
2004,ARI,6,4
2004,SFN,3,4
2004,COL,3,4
2004,HOU,10,2
2004,MIL,6,3
2004,SLN,1,0
2004,LAN,4,9
2004,SDN,6,3
2004,SDN,7,3
2004,NYA,4,2
2004,CHA,15,3
2004,DET,2,6
2004,BAL,5,2
2004,BOS,4,1
2004,KCA,5,3
2004,MIN,6,5
2004,ARI,1,5
2004,SFN,5,3
2004,COL,1,3
2004,HOU,2,6
2004,MIL,3,2
2004,SLN,11,4
2004,LAN,0,4
2004,SDN,7,9
2004,NYA,6,2
2004,CHA,10,3
2004,DET,2,3
2004,BAL,0,11
2004,BOS,6,9
2004,KCA,3,6
2004,LAN,0,2
2004,SLN,7,6
2004,HOU,4,7
2004,ARI,5,6
2004,SFN,6,5
2004,COL,7,9
2004,SDN,4,5
2004,BAL,3,5
2004,TOR,5,11
2004,CHA,8,2
2004,KCA,0,7
2004,DET,5,0
2004,CLE,3,5
2004,NYA,7,9
2004,LAN,7,4
2004,SLN,1,7
2004,HOU,7,8
2004,ARI,2,11
2004,SFN,7,2
2004,COL,4,5
2004,SDN,9,6
2004,MIL,1,3
2004,BAL,2,3
2004,TOR,2,5
2004,CHA,1,9
2004,KCA,4,5
2004,DET,8,4
2004,CLE,3,6
2004,NYA,3,4
2004,LAN,1,5
2004,SLN,3,4
2004,HOU,0,7
2004,ARI,4,3
2004,COL,0,4
2004,SDN,4,6
2004,MIL,2,1
2004,BAL,3,8
2004,TOR,2,7
2004,CHA,17,7
2004,KCA,2,3
2004,DET,1,3
2004,CLE,4,5
2004,NYA,8,3
2004,HOU,5,7
2004,ARI,5,13
2004,ATL,5,0
2004,ANA,5,6
2004,FLO,2,5
2004,SDN,11,6
2004,CHN,0,5
2004,LAN,5,3
2004,ATL,1,3
2004,PHI,0,5
2004,ARI,1,4
2004,NYA,11,3
2004,OAK,2,12
2004,TEX,7,4
2004,SEA,5,4
2004,DET,3,4
2004,MIN,1,6
2004,FLO,3,0
2004,SDN,6,13
2004,CHN,3,7
2004,LAN,1,2
2004,ATL,6,1
2004,PHI,7,4
2004,ARI,3,4
2004,PIT,11,8
2004,NYA,12,9
2004,OAK,6,9
2004,TEX,0,4
2004,SEA,7,3
2004,DET,3,7
2004,MIN,4,2
2004,ANA,5,6
2004,FLO,5,2
2004,SDN,4,3
2004,LAN,1,3
2004,ATL,6,1
2004,ARI,4,5
2004,PIT,3,6
2004,NYA,18,5
2004,OAK,15,2
2004,TEX,0,9
2004,SEA,5,9
2004,DET,17,7
2004,MIN,4,5
2004,ANA,2,3
2004,NYN,1,2
2004,SLN,2,1
2004,ARI,6,3
2004,SDN,5,3
2004,CIN,7,6
2004,ATL,2,3
2004,CHN,5,9
2004,CHN,4,5
2004,COL,2,4
2004,SEA,4,8
2004,ANA,3,4
2004,OAK,0,1
2004,BAL,7,5
2004,MIN,1,2
2004,NYA,7,5
2004,TEX,4,5
2004,NYN,2,3
2004,SLN,10,3
2004,ARI,0,10
2004,SDN,3,4
2004,CIN,4,1
2004,ATL,9,3
2004,CHN,7,10
2004,COL,3,5
2004,SEA,5,4
2004,ANA,5,1
2004,OAK,6,8
2004,BAL,8,4
2004,MIN,2,5
2004,NYA,5,3
2004,TEX,2,6
2004,NYN,6,8
2004,SLN,1,7
2004,ARI,0,3
2004,SDN,5,2
2004,CIN,2,6
2004,ATL,1,4
2004,CHN,12,1
2004,COL,1,3
2004,SEA,7,9
2004,ANA,2,11
2004,OAK,3,4
2004,BAL,7,3
2004,MIN,8,3
2004,NYA,6,7
2004,TEX,4,2
2004,SFN,8,4
2004,MON,2,8
2004,HOU,1,3
2004,CIN,9,7
2004,MIL,2,3
2004,NYN,5,3
2004,SLN,8,3
2004,COL,7,1
2004,BAL,13,4
2004,KCA,4,8
2004,TBA,7,3
2004,TOR,2,6
2004,SFN,5,6
2004,MON,6,7
2004,HOU,5,3
2004,CIN,7,6
2004,MIL,4,1
2004,NYN,4,1
2004,SLN,8,1
2004,COL,7,1
2004,BOS,6,7
2004,TEX,6,5
2004,KCA,5,3
2004,TBA,4,16
2004,BAL,7,8
2004,CHA,4,6
2004,TOR,6,5
2004,SFN,6,8
2004,MON,8,4
2004,HOU,5,1
2004,CIN,3,1
2004,MIL,2,5
2004,NYN,5,3
2004,SLN,5,3
2004,COL,1,2
2004,BOS,7,10
2004,TEX,5,3
2004,KCA,0,2
2004,TBA,4,2
2004,BAL,5,6
2004,CHA,2,3
2004,TOR,5,3
2004,SFN,5,11
2004,PHI,4,8
2004,FLO,1,4
2004,SLN,4,2
2004,CLE,2,5
2004,KCA,9,6
2004,TBA,5,2
2004,BAL,2,5
2004,TOR,1,2
2004,LAN,7,3
2004,PHI,9,1
2004,PIT,2,1
2004,MON,4,2
2004,SFN,13,7
2004,FLO,5,1
2004,MIL,3,1
2004,HOU,3,5
2004,CLE,9,6
2004,TBA,8,7
2004,BOS,2,5
2004,DET,2,3
2004,TEX,6,7
2004,TOR,6,1
2004,CHA,4,2
2004,LAN,10,3
2004,PHI,5,3
2004,PIT,1,6
2004,MON,3,6
2004,SFN,2,11
2004,FLO,7,6
2004,MIL,0,4
2004,HOU,4,10
2004,CLE,3,2
2004,BOS,8,4
2004,DET,6,0
2004,TEX,8,1
2004,TOR,0,4
2004,CHA,2,4
2004,LAN,5,6
2004,PHI,4,6
2004,PIT,1,4
2004,MON,5,6
2004,SFN,16,4
2004,FLO,2,5
2004,MIL,3,8
2004,HOU,3,2
2004,CLE,7,0
2004,TBA,4,5
2004,BOS,5,3
2004,DET,5,6
2004,TEX,1,2
2004,TOR,3,8
2004,CHA,4,5
2004,SLN,4,3
2004,SFN,10,5
2004,CIN,2,13
2004,HOU,0,5
2004,PIT,5,6
2004,SLN,3,7
2004,MIL,1,0
2004,ARI,8,1
2004,SDN,0,1
2004,PHI,11,14
2004,FLO,7,5
2004,ATL,4,3
2004,MON,2,4
2004,NYN,1,2
2004,COL,1,2
2004,CIN,6,10
2004,HOU,1,0
2004,SFN,7,3
2004,LAN,1,7
2004,SLN,12,4
2004,MIL,12,2
2004,ARI,2,8
2004,SDN,8,1
2004,PHI,13,10
2004,FLO,1,8
2004,ATL,2,4
2004,NYN,3,5
2004,COL,5,7
2004,CIN,8,17
2004,HOU,3,0
2004,SFN,3,4
2004,LAN,0,4
2004,SLN,3,12
2004,MIL,4,5
2004,ARI,3,0
2004,SDN,3,9
2004,FLO,4,1
2004,ATL,4,7
2004,MON,8,0
2004,MON,7,2
2004,NYN,2,3
2004,COL,4,10
2004,SFN,2,5
2004,PIT,7,9
2004,PIT,4,10
2004,LAN,6,1
2004,HOU,3,9
2004,CHN,2,3
2004,LAN,1,2
2004,ATL,6,4
2004,CIN,5,6
2004,FLO,4,8
2004,NYN,5,7
2004,PHI,11,6
2004,SDN,10,2
2004,PIT,1,6
2004,MON,0,1
2004,COL,7,8
2004,SLN,12,7
2004,ARI,3,2
2004,HOU,4,7
2004,CHN,10,5
2004,SFN,9,6
2004,SFN,4,5
2004,LAN,14,5
2004,ATL,8,10
2004,CIN,7,8
2004,FLO,2,6
2004,NYN,3,4
2004,PHI,1,6
2004,SDN,2,3
2004,PIT,11,12
2004,MON,0,3
2004,COL,7,10
2004,SLN,2,7
2004,ARI,4,15
2004,HOU,5,4
2004,CHN,6,5
2004,SFN,7,3
2004,LAN,1,4
2004,ATL,3,10
2004,CIN,8,10
2004,FLO,9,2
2004,NYN,5,2
2004,PHI,2,1
2004,SDN,5,6
2004,PIT,3,13
2004,MON,1,8
2004,COL,2,3
2004,SLN,13,2
2004,ARI,5,3
2004,CHN,7,2
2004,CIN,7,10
2004,BAL,0,14
2004,NYA,4,2
2004,KCA,2,3
2004,TEX,4,5
2004,BOS,3,6
2004,CHA,7,5
2004,CHN,4,2
2004,BAL,1,5
2004,SEA,0,3
2004,MIN,8,2
2004,CLE,2,7
2004,DET,10,3
2004,ANA,4,2
2004,TBA,5,2
2004,TOR,3,4
2004,OAK,4,8
2004,NYA,9,4
2004,KCA,10,4
2004,TEX,4,7
2004,BOS,6,7
2004,CHA,0,4
2004,CHN,4,1
2004,BAL,3,6
2004,SEA,1,4
2004,MIN,5,4
2004,CLE,9,1
2004,ANA,3,5
2004,TBA,9,6
2004,TOR,2,10
2004,OAK,2,6
2004,NYA,1,6
2004,KCA,10,4
2004,TEX,3,4
2004,BOS,11,0
2004,CHA,1,2
2004,CHN,5,4
2004,BAL,3,4
2004,SEA,6,3
2004,MIN,6,4
2004,CLE,2,6
2004,DET,2,6
2004,DET,5,4
2004,ANA,2,5
2004,TBA,4,1
2004,TOR,5,8
2004,OAK,4,5
2004,TBA,6,2
2004,CLE,4,2
2004,OAK,2,1
2004,BAL,3,5
2004,TEX,8,1
2004,ANA,0,5
2004,NYA,3,6
2004,MIN,1,4
2004,CHA,11,7
2004,DET,2,3
2004,KCA,10,4
2004,SEA,5,4
2004,TOR,3,2
2004,BOS,14,9
2004,CIN,3,4
2004,TBA,11,4
2004,CLE,0,4
2004,OAK,3,4
2004,BAL,6,11
2004,TEX,7,6
2004,ANA,6,4
2004,NYA,6,2
2004,MIN,6,7
2004,CHA,14,17
2004,DET,3,4
2004,KCA,2,4
2004,SEA,5,1
2004,TOR,2,3
2004,BOS,4,6
2004,CIN,2,9
2004,TBA,2,1
2004,CLE,5,2
2004,OAK,3,5
2004,BAL,4,2
2004,TEX,4,2
2004,ANA,1,3
2004,NYA,4,5
2004,MIN,4,2
2004,CHA,2,4
2004,DET,1,6
2004,KCA,2,8
2004,SEA,5,4
2004,TOR,3,0
2004,BOS,0,4
2004,CIN,6,0
2004,PIT,5,7
2004,ARI,1,3
2004,LAN,2,3
2004,OAK,3,10
2004,CLE,5,1
2004,ATL,3,4
2004,PIT,4,5
2004,COL,2,6
2004,PHI,2,5
2004,CIN,4,7
2004,ARI,1,2
2004,LAN,5,11
2004,CHN,5,4
2004,OAK,1,6
2004,NYA,10,4
2004,MIN,2,9
2004,CLE,9,11
2004,DET,1,8
2004,SEA,2,10
2004,TBA,5,1
2004,ATL,0,6
2004,PIT,7,2
2004,COL,3,2
2004,PHI,5,2
2004,CIN,6,4
2004,ARI,3,4
2004,LAN,2,3
2004,CHN,9,10
2004,OAK,7,1
2004,NYA,2,13
2004,MIN,4,2
2004,CLE,9,5
2004,DET,3,7
2004,SEA,3,6
2004,TBA,1,2
2004,ATL,9,4
2004,PIT,2,3
2004,COL,3,0
2004,PHI,2,3
2004,CIN,6,2
2004,LAN,3,9
2004,CHN,0,4
2004,OAK,2,1
2004,NYA,5,2
2004,MIN,4,3
2004,CLE,1,7
2004,DET,12,3
2004,SEA,7,9
2004,TBA,19,13
2004,PIT,4,6
2004,ANA,13,0
2004,ATL,0,5
2004,PHI,1,12
2004,CHN,7,4
2004,COL,10,8
2004,ARI,1,2
2004,SLN,5,2
2004,MIL,3,6
2004,SFN,6,4
2004,SDN,3,2
2004,FLO,0,2
2004,HOU,1,3
2004,MON,1,3
2004,PIT,1,0
2004,ANA,7,5
2004,ATL,5,0
2004,PHI,9,2
2004,CHN,3,6
2004,COL,3,4
2004,ARI,6,7
2004,SLN,3,1
2004,MIL,7,2
2004,NYN,9,3
2004,SFN,7,8
2004,SDN,3,7
2004,FLO,4,6
2004,HOU,7,8
2004,MON,5,10
2004,PIT,14,4
2004,ANA,5,10
2004,ATL,8,7
2004,PHI,3,12
2004,CHN,4,9
2004,COL,3,5
2004,ARI,5,9
2004,SLN,10,3
2004,MIL,7,3
2004,NYN,1,8
2004,NYN,6,11
2004,SFN,5,2
2004,SDN,5,1
2004,FLO,11,4
2004,HOU,1,0
2004,MON,9,4
2004,SDN,10,5
2004,FLO,1,6
2004,MON,6,14
2004,SLN,1,2
2004,BAL,10,1
2004,TEX,8,5
2004,TOR,2,10
2004,SDN,3,2
2004,FLO,5,4
2004,HOU,5,7
2004,NYN,7,5
2004,MIL,6,3
2004,SFN,1,2
2004,MON,7,17
2004,SLN,0,3
2004,CLE,7,9
2004,BAL,3,4
2004,CHA,6,2
2004,BOS,3,11
2004,ANA,4,5
2004,TEX,3,4
2004,TOR,4,0
2004,SDN,5,8
2004,FLO,6,9
2004,HOU,3,2
2004,NYN,0,2
2004,MIL,5,4
2004,SFN,7,1
2004,MON,6,3
2004,SLN,5,6
2004,CLE,5,12
2004,BAL,13,4
2004,CHA,9,6
2004,BOS,2,4
2004,ANA,2,4
2004,TEX,9,6
2004,TOR,2,6
2004,SDN,5,7
2004,FLO,1,9
2004,HOU,4,5
2004,NYN,7,6
2004,MIL,10,9
2004,SFN,4,5
2004,MON,5,10
2004,CLE,7,6
2004,BAL,3,2
2004,CHA,2,1
2004,BOS,4,5
2004,ANA,3,7
2004,TEX,4,8
2004,TOR,14,0
2004,MIN,6,5
2004,BOS,3,6
2004,CHA,2,6
2004,CLE,15,2
2004,DET,8,9
2004,TBA,4,2
2004,TEX,5,7
2004,TOR,0,2
2004,NYA,2,11
2004,BAL,7,6
2004,MIL,1,8
2004,MIL,2,13
2004,KCA,5,7
2004,OAK,3,7
2004,SEA,2,11
2004,LAN,3,7
2004,MIN,8,4
2004,BOS,6,1
2004,CHA,2,4
2004,CLE,2,4
2004,DET,6,11
2004,TBA,6,1
2004,TEX,8,10
2004,TOR,2,0
2004,NYA,9,10
2004,BAL,6,7
2004,MIL,3,5
2004,KCA,4,5
2004,OAK,6,2
2004,SEA,1,8
2004,LAN,8,5
2004,MIN,2,6
2004,BOS,4,10
2004,CHA,1,2
2004,CLE,4,5
2004,DET,8,10
2004,TBA,3,4
2004,TEX,18,3
2004,TOR,4,6
2004,NYA,5,6
2004,BAL,2,5
2004,MIL,2,6
2004,KCA,1,7
2004,OAK,9,6
2004,SEA,1,2
2004,LAN,6,2
2004,PIT,3,1
2004,ARI,5,6
2004,CHN,0,1
2004,ATL,11,4
2004,NYN,5,6
2004,HOU,1,2
2004,COL,7,4
2004,CIN,1,4
2004,TBA,2,4
2004,TBA,2,8
2004,TEX,8,5
2004,KCA,0,9
2004,DET,3,10
2004,PIT,3,6
2004,ARI,1,4
2004,CHN,2,4
2004,ATL,1,0
2004,NYN,4,1
2004,HOU,3,5
2004,COL,8,6
2004,CIN,3,5
2004,TBA,3,1
2004,OAK,0,11
2004,ANA,6,2
2004,TEX,1,4
2004,KCA,0,4
2004,DET,9,1
2004,SEA,6,7
2004,PIT,4,3
2004,ARI,0,11
2004,CHN,0,4
2004,ATL,14,2
2004,NYN,10,1
2004,HOU,5,1
2004,COL,4,8
2004,CIN,2,4
2004,TBA,13,3
2004,OAK,3,11
2004,ANA,12,0
2004,TEX,9,8
2004,KCA,0,12
2004,DET,10,8
2004,SEA,4,12
2004,HOU,2,7
2004,CIN,9,3
2004,PIT,1,2
2004,NYN,4,5
2004,COL,5,1
2004,ARI,8,4
2004,OAK,7,8
2004,ANA,8,9
2004,TEX,10,0
2004,DET,1,7
2004,TBA,1,7
2004,SEA,8,10
2004,NYN,6,3
2004,HOU,3,2
2004,CIN,3,0
2004,PIT,11,0
2004,ATL,6,7
2004,COL,6,5
2004,ARI,3,8
2004,CHN,1,6
2004,KCA,7,0
2004,TEX,0,7
2004,SEA,2,6
2004,OAK,4,5
2004,DET,5,3
2004,TBA,4,5
2004,ANA,5,4
2004,NYN,2,5
2004,HOU,1,3
2004,CIN,0,5
2004,PIT,0,4
2004,ATL,4,0
2004,COL,6,2
2004,ARI,1,3
2004,CHN,2,5
2004,KCA,2,7
2004,TEX,6,14
2004,SEA,2,3
2004,OAK,16,7
2004,DET,4,2
2004,TBA,3,6
2004,ANA,11,2
2004,NYN,2,5
2004,HOU,4,7
2004,CIN,9,6
2004,PIT,1,2
2004,ATL,6,4
2004,COL,2,4
2004,ARI,2,9
2004,CHN,8,4
2004,KCA,11,7
2004,TEX,6,5
2004,SEA,3,4
2004,OAK,1,4
2004,DET,2,0
2004,TBA,3,10
2004,ANA,5,2
2004,LAN,4,3
2004,MON,0,8
2004,MIL,1,4
2004,SLN,7,2
2004,SFN,7,5
2004,PHI,2,3
2004,BOS,1,8
2004,NYA,5,1
2004,MIN,1,3
2004,CHA,2,4
2004,CLE,1,2
2004,BAL,5,4
2004,LAN,6,2
2004,MON,5,1
2004,MIL,3,2
2004,SLN,7,5
2004,SFN,1,7
2004,SDN,5,1
2004,PHI,5,1
2004,FLO,2,6
2004,BOS,4,2
2004,NYA,0,8
2004,MIN,3,12
2004,CHA,1,5
2004,CLE,18,6
2004,BAL,0,2
2004,TOR,2,11
2004,LAN,7,6
2004,MON,2,6
2004,MIL,0,5
2004,SLN,5,7
2004,SFN,4,0
2004,SDN,7,4
2004,PHI,8,2
2004,FLO,2,4
2004,BOS,3,8
2004,NYA,5,3
2004,MIN,4,1
2004,CHA,5,2
2004,CLE,6,5
2004,BAL,3,2
2004,TOR,0,4
2004,LAN,10,3
2004,MON,5,16
2004,MIL,4,2
2004,SLN,10,4
2004,SFN,9,10
2004,SDN,3,5
2004,PHI,1,6
2004,FLO,2,4
2004,BOS,6,2
2004,NYA,2,4
2004,MIN,3,4
2004,CHA,3,5
2004,CLE,5,7
2004,BAL,2,7
2004,TOR,5,7
2004,SFN,6,1
2004,PHI,2,4
2004,SLN,5,4
2004,MIL,4,8
2004,SDN,13,6
2004,LAN,7,6
2004,FLO,6,5
2004,MON,6,2
2004,CLE,8,5
2004,MIN,3,1
2004,BAL,7,4
2004,TOR,5,3
2004,BOS,4,8
2004,NYA,7,9
2004,CHA,12,6
2004,SFN,3,1
2004,PHI,4,3
2004,SLN,11,8
2004,MIL,2,6
2004,SDN,9,7
2004,LAN,7,5
2004,FLO,9,7
2004,MON,1,2
2004,CLE,14,5
2004,MIN,5,4
2004,BAL,12,3
2004,TOR,0,1
2004,BOS,9,7
2004,NYA,4,2
2004,CHA,4,6
2004,HOU,5,2
2004,PIT,4,3
2004,CIN,4,5
2004,COL,6,5
2004,MON,4,5
2004,FLO,1,2
2004,SDN,7,1
2004,MIL,0,1
2004,BAL,10,5
2004,CHA,14,0
2004,KCA,2,4
2004,TBA,2,12
2004,TOR,3,10
2004,OAK,5,6
2004,ANA,2,3
2004,HOU,10,3
